order_id,order_date,customer_id,payment_status,fulfillment_status,channel
ORD02478,2024-01-11,CUST0409,Paid,Delivered,Flipkart Ads
ORD02479,2023-01-22,CUST0439,Paid,Shipped,Google Ads
ORD02480,2023-11-09,CUST0337,Paid,Returned,Flipkart Ads
ORD02481,2024-06-02,CUST0174,Paid,Shipped,Google Ads
ORD02482,2023-07-25,CUST0152,Paid,Shipped,Email
ORD02483,2024-01-10,CUST0331,Paid,Shipped,Flipkart Ads
ORD02484,2024-03-26,CUST0026,Paid,Shipped,Google Ads
ORD02485,2024-09-17,CUST0383,Paid,Shipped,Email
ORD02486,2024-08-17,CUST0115,Paid,Shipped,Email
ORD02487,2023-06-28,CUST0382,Paid,Shipped,Google Ads
ORD02488,2023-07-29,CUST0482,Paid,Shipped,Google Ads
ORD02489,2024-05-14,CUST0284,Paid,Shipped,Amazon Ads
ORD02490,2024-04-08,CUST0387,Paid,Delivered,Email
ORD02491,2023-05-04,CUST0075,Paid,Shipped,Google Ads
ORD02492,2023-04-23,CUST0166,Paid,Shipped,Email
ORD02493,2023-01-12,CUST0189,Paid,Shipped,Flipkart Ads
ORD02494,2023-05-06,CUST0078,Paid,Shipped,Instagram
ORD02495,2024-07-18,CUST0435,Paid,Delivered,Instagram
ORD02496,2023-11-27,CUST0090,Paid,Shipped,Direct
ORD02497,2023-10-10,CUST0176,Paid,Shipped,Google Ads
ORD02498,2023-05-20,CUST0021,Paid,Shipped,Google Ads
ORD02499,2024-02-05,CUST0054,Paid,Shipped,Email
ORD02500,2023-04-07,CUST0184,Paid,Shipped,Direct
ORD02501,2024-05-31,CUST0359,Paid,Delivered,Google Ads
ORD02502,2024-07-22,CUST0222,Paid,Shipped,Email
ORD02503,2023-03-10,CUST0315,Paid,Delivered,Google Ads
ORD02504,2023-04-28,CUST0328,Paid,Delivered,Email
ORD02505,2023-02-28,CUST0179,Paid,Shipped,Google Ads
ORD02506,2023-02-02,CUST0276,Paid,Shipped,Amazon Ads
ORD02507,2023-11-14,CUST0112,Paid,Shipped,Email
ORD02508,2023-02-19,CUST0224,Paid,Shipped,Amazon Ads
ORD02509,2024-05-03,CUST0214,Paid,Shipped,Amazon Ads
ORD02510,2023-01-19,CUST0059,Paid,Returned,Amazon Ads
ORD02511,2024-12-26,CUST0327,Paid,Shipped,Amazon Ads
ORD02512,2023-07-16,CUST0393,Paid,Shipped,Flipkart Ads
ORD02513,2024-03-25,CUST0109,Paid,Shipped,Direct
ORD02514,2024-07-12,CUST0385,Paid,Shipped,Instagram
ORD02515,2024-11-09,CUST0157,Paid,Delivered,Flipkart Ads
ORD02516,2024-03-27,CUST0191,Paid,Shipped,Google Ads
ORD02517,2023-10-16,CUST0200,Paid,Shipped,Google Ads
ORD02518,2023-05-21,CUST0312,Paid,Shipped,Direct
ORD02519,2023-03-25,CUST0196,Paid,Delivered,Instagram
ORD02520,2024-11-24,CUST0035,Paid,Shipped,Instagram
ORD02521,2024-01-26,CUST0379,Paid,Returned,Instagram
ORD02522,2024-08-13,CUST0387,Paid,Shipped,Amazon Ads
ORD02523,2023-08-03,CUST0246,Paid,Shipped,Flipkart Ads
ORD02524,2024-06-09,CUST0237,Paid,Shipped,Google Ads
ORD02525,2023-08-03,CUST0104,Paid,Shipped,Flipkart Ads
ORD02526,2024-02-07,CUST0007,Paid,Shipped,Flipkart Ads
ORD02527,2023-05-08,CUST0283,Paid,Shipped,Flipkart Ads
ORD02528,2024-04-21,CUST0001,Paid,Shipped,Instagram
ORD02529,2024-02-08,CUST0219,Paid,Shipped,Direct
ORD02530,2023-01-29,CUST0464,Paid,Shipped,Direct
ORD02531,2023-12-04,CUST0230,Paid,Shipped,Instagram
ORD02532,2024-12-14,CUST0455,Paid,Shipped,Google Ads
ORD02533,2023-12-27,CUST0172,Paid,Shipped,Google Ads
ORD02534,2024-07-22,CUST0087,Paid,Shipped,Google Ads
ORD02535,2024-01-27,CUST0041,Paid,Shipped,Direct
ORD02536,2023-08-06,CUST0123,Paid,Shipped,Direct
ORD02537,2024-07-27,CUST0331,Paid,Delivered,Flipkart Ads
ORD02538,2024-10-30,CUST0298,Paid,Shipped,Instagram
ORD02539,2023-07-21,CUST0373,Paid,Shipped,Amazon Ads
ORD02540,2023-01-17,CUST0417,Paid,Delivered,Flipkart Ads
ORD02541,2023-11-18,CUST0178,Paid,Returned,Email
ORD02542,2024-06-01,CUST0063,Paid,Shipped,Direct
ORD02543,2024-07-23,CUST0484,Paid,Returned,Flipkart Ads
ORD02544,2023-11-21,CUST0165,Paid,Shipped,Instagram
ORD02545,2024-02-16,CUST0489,Paid,Shipped,Email
ORD02546,2023-11-14,CUST0187,Paid,Shipped,Flipkart Ads
ORD02547,2024-11-11,CUST0383,Paid,Shipped,Instagram
ORD02548,2023-03-23,CUST0209,Paid,Shipped,Instagram
ORD02549,2024-04-18,CUST0227,Pending,Delivered,Direct
ORD02550,2024-04-12,CUST0432,Paid,Delivered,Amazon Ads
ORD02551,2024-02-29,CUST0389,Paid,Shipped,Flipkart Ads
ORD02552,2024-12-31,CUST0048,Paid,Shipped,Instagram
ORD02553,2024-11-19,CUST0224,Pending,Shipped,Google Ads
ORD02554,2023-07-23,CUST0003,Paid,Shipped,Instagram
ORD02555,2024-08-05,CUST0372,Paid,Shipped,Amazon Ads
ORD02556,2024-01-22,CUST0175,Paid,Shipped,Instagram
ORD02557,2023-04-08,CUST0446,Paid,Delivered,Direct
ORD02558,2023-12-11,CUST0099,Paid,Shipped,Flipkart Ads
ORD02559,2023-07-27,CUST0116,Paid,Shipped,Direct
ORD02560,2024-05-28,CUST0270,Paid,Shipped,Flipkart Ads
ORD02561,2024-09-27,CUST0447,Paid,Shipped,Email
ORD02562,2024-08-08,CUST0368,Paid,Delivered,Flipkart Ads
ORD02563,2023-06-15,CUST0253,Paid,Shipped,Email
ORD02564,2023-01-22,CUST0317,Paid,Shipped,Direct
ORD02565,2023-06-03,CUST0415,Paid,Shipped,Google Ads
ORD02566,2024-03-14,CUST0095,Failed,Shipped,Amazon Ads
ORD02567,2023-10-22,CUST0273,Pending,Shipped,Google Ads
ORD02568,2023-08-07,CUST0380,Paid,Shipped,Email
ORD02569,2024-10-30,CUST0024,Failed,Shipped,Instagram
ORD02570,2024-05-09,CUST0116,Paid,Shipped,Instagram
ORD02571,2023-08-18,CUST0151,Paid,Shipped,Google Ads
ORD02572,2023-01-20,CUST0338,Paid,Shipped,Instagram
ORD02573,2024-07-06,CUST0050,Pending,Shipped,Email
ORD02574,2023-05-28,CUST0206,Paid,Shipped,Direct
ORD02575,2023-04-18,CUST0498,Paid,Delivered,Amazon Ads
ORD02576,2024-02-07,CUST0335,Paid,Shipped,Flipkart Ads
ORD02577,2024-08-18,CUST0079,Paid,Shipped,Email
ORD02578,2024-04-27,CUST0070,Paid,Shipped,Email
ORD02579,2024-01-02,CUST0027,Paid,Shipped,Flipkart Ads
ORD02580,2024-02-18,CUST0271,Paid,Shipped,Flipkart Ads
ORD02581,2023-11-05,CUST0050,Paid,Delivered,Amazon Ads
ORD02582,2023-05-14,CUST0292,Paid,Shipped,Amazon Ads
ORD02583,2024-12-19,CUST0247,Paid,Shipped,Amazon Ads
ORD02584,2023-10-10,CUST0264,Paid,Shipped,Instagram
ORD02585,2023-03-14,CUST0079,Paid,Delivered,Email
ORD02586,2024-04-25,CUST0387,Paid,Shipped,Direct
ORD02587,2023-12-18,CUST0190,Paid,Shipped,Flipkart Ads
ORD02588,2024-07-13,CUST0047,Paid,Returned,Email
ORD02589,2023-11-22,CUST0461,Paid,Shipped,Email
ORD02590,2024-03-18,CUST0361,Paid,Shipped,Amazon Ads
ORD02591,2023-04-10,CUST0354,Paid,Shipped,Amazon Ads
ORD02592,2023-02-28,CUST0472,Paid,Shipped,Email
ORD02593,2024-05-22,CUST0488,Paid,Shipped,Amazon Ads
ORD02594,2023-09-15,CUST0352,Paid,Shipped,Instagram
ORD02595,2024-02-17,CUST0189,Paid,Shipped,Flipkart Ads
ORD02596,2024-03-27,CUST0416,Paid,Delivered,Email
ORD02597,2023-03-06,CUST0256,Pending,Delivered,Flipkart Ads
ORD02598,2024-08-17,CUST0222,Paid,Shipped,Instagram
ORD02599,2023-06-03,CUST0372,Pending,Shipped,Amazon Ads
ORD02600,2023-09-23,CUST0241,Paid,Shipped,Google Ads
ORD02601,2023-03-20,CUST0269,Paid,Shipped,Instagram
ORD02602,2023-11-11,CUST0001,Paid,Shipped,Google Ads
ORD02603,2024-10-23,CUST0034,Paid,Shipped,Flipkart Ads
ORD02604,2024-07-13,CUST0446,Paid,Shipped,Email
ORD02605,2023-09-05,CUST0079,Paid,Shipped,Amazon Ads
ORD02606,2024-09-01,CUST0236,Paid,Shipped,Instagram
ORD02607,2024-02-18,CUST0334,Paid,Shipped,Amazon Ads
ORD02608,2023-01-25,CUST0377,Pending,Shipped,Google Ads
ORD02609,2023-10-11,CUST0349,Paid,Shipped,Google Ads
ORD02610,2024-03-24,CUST0098,Paid,Shipped,Direct
ORD02611,2023-10-28,CUST0082,Failed,Shipped,Email
ORD02612,2023-03-09,CUST0455,Paid,Shipped,Google Ads
ORD02613,2023-01-07,CUST0477,Paid,Shipped,Email
ORD02614,2023-05-17,CUST0415,Paid,Shipped,Direct
ORD02615,2023-06-13,CUST0192,Paid,Shipped,Instagram
ORD02616,2023-03-24,CUST0253,Paid,Delivered,Direct
ORD02617,2024-10-11,CUST0409,Paid,Shipped,Email
ORD02618,2024-02-24,CUST0038,Paid,Shipped,Google Ads
ORD02619,2023-03-14,CUST0014,Paid,Shipped,Flipkart Ads
ORD02620,2023-08-25,CUST0392,Paid,Delivered,Email
ORD02621,2023-02-15,CUST0347,Paid,Shipped,Amazon Ads
ORD02622,2024-09-09,CUST0310,Pending,Shipped,Flipkart Ads
ORD02623,2023-09-19,CUST0386,Paid,Shipped,Email
ORD02624,2023-06-25,CUST0209,Paid,Shipped,Amazon Ads
ORD02625,2023-06-15,CUST0357,Paid,Shipped,Direct
ORD02626,2024-10-18,CUST0462,Paid,Shipped,Flipkart Ads
ORD02627,2024-01-05,CUST0089,Paid,Delivered,Email
ORD02628,2023-02-23,CUST0056,Paid,Shipped,Instagram
ORD02629,2024-11-20,CUST0094,Paid,Delivered,Direct
ORD02630,2024-02-23,CUST0093,Paid,Shipped,Amazon Ads
ORD02631,2024-05-21,CUST0340,Paid,Returned,Instagram
ORD02632,2023-12-07,CUST0085,Pending,Shipped,Google Ads
ORD02633,2023-05-07,CUST0445,Pending,Shipped,Direct
ORD02634,2024-02-13,CUST0245,Paid,Delivered,Direct
ORD02635,2024-01-02,CUST0022,Paid,Delivered,Email
ORD02636,2023-09-28,CUST0291,Paid,Shipped,Email
ORD02637,2024-10-05,CUST0485,Paid,Shipped,Amazon Ads
ORD02638,2024-08-27,CUST0272,Paid,Delivered,Direct
ORD02639,2024-01-14,CUST0306,Paid,Shipped,Email
ORD02640,2023-03-14,CUST0122,Paid,Shipped,Google Ads
ORD02641,2023-09-05,CUST0128,Paid,Delivered,Email
ORD02642,2023-02-12,CUST0113,Paid,Shipped,Direct
ORD02643,2024-01-12,CUST0427,Paid,Shipped,Flipkart Ads
ORD02644,2023-02-10,CUST0273,Paid,Shipped,Instagram
ORD02645,2023-06-19,CUST0336,Paid,Shipped,Direct
ORD02646,2023-07-31,CUST0442,Paid,Shipped,Google Ads
ORD02647,2024-05-07,CUST0130,Paid,Returned,Direct
ORD02648,2024-11-10,CUST0132,Paid,Shipped,Google Ads
ORD02649,2023-02-08,CUST0085,Paid,Delivered,Direct
ORD02650,2024-01-04,CUST0423,Paid,Delivered,Instagram
ORD02651,2023-05-31,CUST0482,Paid,Shipped,Instagram
ORD02652,2023-04-21,CUST0350,Paid,Shipped,Google Ads
ORD02653,2024-04-24,CUST0390,Paid,Shipped,Direct
ORD02654,2024-03-11,CUST0081,Pending,Shipped,Instagram
ORD02655,2023-02-16,CUST0487,Paid,Shipped,Amazon Ads
ORD02656,2024-07-28,CUST0473,Paid,Shipped,Direct
ORD02657,2024-01-01,CUST0325,Pending,Shipped,Instagram
ORD02658,2023-03-10,CUST0069,Paid,Shipped,Flipkart Ads
ORD02659,2023-10-26,CUST0148,Paid,Shipped,Flipkart Ads
ORD02660,2023-10-23,CUST0448,Paid,Shipped,Amazon Ads
ORD02661,2023-07-22,CUST0016,Paid,Shipped,Instagram
ORD02662,2023-03-02,CUST0307,Paid,Shipped,Flipkart Ads
ORD02663,2023-11-10,CUST0105,Paid,Shipped,Direct
ORD02664,2023-06-10,CUST0165,Paid,Shipped,Email
ORD02665,2023-11-27,CUST0488,Paid,Shipped,Instagram
ORD02666,2024-06-11,CUST0201,Paid,Shipped,Amazon Ads
ORD02667,2023-12-04,CUST0197,Paid,Shipped,Instagram
ORD02668,2024-08-28,CUST0426,Paid,Shipped,Google Ads
ORD02669,2023-10-31,CUST0185,Paid,Shipped,Google Ads
ORD02670,2024-05-17,CUST0322,Paid,Shipped,Flipkart Ads
ORD02671,2024-10-11,CUST0265,Paid,Shipped,Google Ads
ORD02672,2023-12-04,CUST0363,Paid,Delivered,Amazon Ads
ORD02673,2024-07-03,CUST0100,Paid,Shipped,Flipkart Ads
ORD02674,2024-09-30,CUST0342,Paid,Returned,Amazon Ads
ORD02675,2023-10-02,CUST0320,Paid,Shipped,Direct
ORD02676,2023-06-13,CUST0214,Paid,Shipped,Amazon Ads
ORD02677,2024-03-18,CUST0278,Paid,Shipped,Google Ads
ORD02678,2023-11-15,CUST0162,Paid,Shipped,Direct
ORD02679,2024-08-11,CUST0439,Paid,Shipped,Google Ads
ORD02680,2024-05-18,CUST0157,Pending,Shipped,Amazon Ads
ORD02681,2024-11-16,CUST0422,Paid,Shipped,Google Ads
ORD02682,2024-01-22,CUST0251,Paid,Shipped,Google Ads
ORD02683,2024-08-25,CUST0366,Paid,Shipped,Google Ads
ORD02684,2024-11-21,CUST0097,Paid,Shipped,Instagram
ORD02685,2024-05-08,CUST0018,Paid,Shipped,Direct
ORD02686,2024-05-04,CUST0327,Pending,Shipped,Direct
ORD02687,2024-12-21,CUST0449,Paid,Delivered,Direct
ORD02688,2023-03-14,CUST0383,Paid,Shipped,Amazon Ads
ORD02689,2024-05-23,CUST0097,Paid,Shipped,Email
ORD02690,2024-01-25,CUST0001,Paid,Shipped,Amazon Ads
ORD02691,2024-09-10,CUST0216,Paid,Delivered,Direct
ORD02692,2023-10-22,CUST0132,Paid,Shipped,Flipkart Ads
ORD02693,2024-01-04,CUST0260,Paid,Shipped,Google Ads
ORD02694,2024-11-24,CUST0125,Paid,Shipped,Google Ads
ORD02695,2024-07-02,CUST0082,Paid,Shipped,Email
ORD02696,2024-10-10,CUST0283,Paid,Shipped,Flipkart Ads
ORD02697,2024-07-21,CUST0171,Paid,Shipped,Instagram
ORD02698,2023-07-06,CUST0059,Paid,Delivered,Amazon Ads
ORD02699,2024-03-20,CUST0032,Paid,Shipped,Instagram
ORD02700,2024-07-23,CUST0161,Pending,Shipped,Flipkart Ads
ORD02701,2023-12-29,CUST0284,Paid,Shipped,Email
ORD02702,2023-05-03,CUST0106,Paid,Shipped,Flipkart Ads
ORD02703,2023-07-07,CUST0105,Failed,Shipped,Email
ORD02704,2024-11-10,CUST0439,Paid,Shipped,Instagram
ORD02705,2024-02-24,CUST0228,Paid,Shipped,Instagram
ORD02706,2024-09-17,CUST0188,Paid,Shipped,Flipkart Ads
ORD02707,2023-09-09,CUST0070,Paid,Shipped,Flipkart Ads
ORD02708,2024-09-10,CUST0318,Paid,Shipped,Google Ads
ORD02709,2024-07-02,CUST0464,Paid,Shipped,Email
ORD02710,2023-12-01,CUST0290,Paid,Shipped,Google Ads
ORD02711,2023-04-02,CUST0087,Paid,Delivered,Amazon Ads
ORD02712,2024-06-13,CUST0370,Paid,Shipped,Amazon Ads
ORD02713,2023-03-04,CUST0362,Pending,Shipped,Flipkart Ads
ORD02714,2024-10-23,CUST0472,Paid,Delivered,Instagram
ORD02715,2024-05-26,CUST0056,Paid,Shipped,Amazon Ads
ORD02716,2023-05-19,CUST0113,Paid,Returned,Amazon Ads
ORD02717,2024-11-28,CUST0013,Paid,Shipped,Google Ads
ORD02718,2023-07-04,CUST0440,Paid,Shipped,Google Ads
ORD02719,2023-07-24,CUST0018,Paid,Shipped,Amazon Ads
ORD02720,2023-08-02,CUST0182,Paid,Delivered,Flipkart Ads
ORD02721,2023-09-13,CUST0461,Paid,Shipped,Google Ads
ORD02722,2023-05-15,CUST0113,Paid,Delivered,Amazon Ads
ORD02723,2024-07-26,CUST0229,Paid,Shipped,Instagram
ORD02724,2023-03-29,CUST0171,Paid,Delivered,Google Ads
ORD02725,2023-07-26,CUST0295,Paid,Shipped,Amazon Ads
ORD02726,2023-05-09,CUST0189,Paid,Shipped,Email
ORD02727,2023-01-03,CUST0426,Pending,Delivered,Google Ads
ORD02728,2023-05-01,CUST0465,Pending,Delivered,Email
ORD02729,2024-01-20,CUST0079,Paid,Shipped,Google Ads
ORD02730,2024-09-05,CUST0146,Paid,Shipped,Google Ads
ORD02731,2023-02-07,CUST0407,Paid,Shipped,Direct
ORD02732,2023-12-07,CUST0182,Paid,Shipped,Direct
ORD02733,2024-10-06,CUST0499,Paid,Shipped,Email
ORD02734,2024-12-14,CUST0286,Paid,Shipped,Flipkart Ads
ORD02735,2023-01-21,CUST0250,Paid,Shipped,Amazon Ads
ORD02736,2023-08-30,CUST0354,Paid,Shipped,Flipkart Ads
ORD02737,2024-03-30,CUST0314,Paid,Shipped,Flipkart Ads
ORD02738,2024-09-12,CUST0196,Paid,Shipped,Direct
ORD02739,2023-10-30,CUST0323,Paid,Shipped,Amazon Ads
ORD02740,2024-08-18,CUST0071,Paid,Shipped,Direct
ORD02741,2024-08-17,CUST0248,Paid,Shipped,Direct
ORD02742,2023-03-10,CUST0146,Paid,Shipped,Direct
ORD02743,2023-05-09,CUST0106,Paid,Shipped,Instagram
ORD02744,2023-07-15,CUST0263,Paid,Delivered,Flipkart Ads
ORD02745,2023-05-20,CUST0296,Pending,Shipped,Flipkart Ads
ORD02746,2024-03-19,CUST0070,Paid,Delivered,Flipkart Ads
ORD02747,2023-10-10,CUST0470,Paid,Shipped,Instagram
ORD02748,2023-11-08,CUST0193,Paid,Shipped,Google Ads
ORD02749,2024-06-18,CUST0068,Paid,Shipped,Email
ORD02750,2024-10-26,CUST0494,Failed,Shipped,Email
ORD02751,2023-10-04,CUST0305,Paid,Shipped,Instagram
ORD02752,2023-03-02,CUST0052,Paid,Shipped,Flipkart Ads
ORD02753,2023-11-15,CUST0370,Paid,Shipped,Email
ORD02754,2023-02-21,CUST0363,Paid,Shipped,Instagram
ORD02755,2023-06-02,CUST0285,Paid,Shipped,Direct
ORD02756,2023-11-07,CUST0405,Paid,Shipped,Amazon Ads
ORD02757,2024-06-27,CUST0474,Paid,Shipped,Email
ORD02758,2024-07-20,CUST0334,Paid,Returned,Amazon Ads
ORD02759,2024-01-24,CUST0009,Paid,Shipped,Flipkart Ads
ORD02760,2024-07-01,CUST0251,Paid,Shipped,Email
ORD02761,2024-09-13,CUST0431,Paid,Shipped,Instagram
ORD02762,2023-06-26,CUST0332,Paid,Delivered,Google Ads
ORD02763,2023-12-28,CUST0298,Paid,Shipped,Email
ORD02764,2023-11-10,CUST0435,Paid,Shipped,Email
ORD02765,2023-04-07,CUST0184,Paid,Shipped,Email
ORD02766,2023-08-01,CUST0179,Paid,Shipped,Email
ORD02767,2023-05-17,CUST0198,Paid,Shipped,Instagram
ORD02768,2023-01-06,CUST0128,Paid,Shipped,Instagram
ORD02769,2023-04-19,CUST0020,Paid,Delivered,Google Ads
ORD02770,2024-06-30,CUST0472,Paid,Shipped,Instagram
ORD02771,2023-02-08,CUST0411,Paid,Shipped,Instagram
ORD02772,2024-10-23,CUST0422,Paid,Shipped,Flipkart Ads
ORD02773,2024-02-29,CUST0328,Paid,Shipped,Flipkart Ads
ORD02774,2024-09-21,CUST0065,Paid,Shipped,Amazon Ads
ORD02775,2023-09-18,CUST0182,Paid,Shipped,Google Ads
ORD02776,2024-03-01,CUST0241,Paid,Shipped,Flipkart Ads
ORD02777,2023-03-28,CUST0369,Paid,Shipped,Google Ads
ORD02778,2024-04-09,CUST0024,Paid,Shipped,Google Ads
ORD02779,2023-03-17,CUST0384,Paid,Shipped,Email
ORD02780,2024-04-15,CUST0431,Paid,Shipped,Direct
ORD02781,2024-02-18,CUST0455,Paid,Shipped,Direct
ORD02782,2024-12-26,CUST0083,Failed,Shipped,Direct
ORD02783,2024-04-01,CUST0470,Failed,Shipped,Google Ads
ORD02784,2023-10-12,CUST0319,Paid,Shipped,Email
ORD02785,2023-08-27,CUST0185,Pending,Shipped,Amazon Ads
ORD02786,2024-11-07,CUST0439,Paid,Shipped,Amazon Ads
ORD02787,2024-08-21,CUST0316,Paid,Shipped,Direct
ORD02788,2024-10-14,CUST0099,Paid,Returned,Amazon Ads
ORD02789,2024-11-02,CUST0062,Pending,Shipped,Email
ORD02790,2024-07-11,CUST0286,Paid,Shipped,Direct
ORD02791,2024-01-07,CUST0477,Paid,Shipped,Email
ORD02792,2024-05-09,CUST0022,Paid,Shipped,Amazon Ads
ORD02793,2024-09-15,CUST0459,Paid,Delivered,Direct
ORD02794,2023-02-14,CUST0212,Paid,Shipped,Email
ORD02795,2024-02-05,CUST0126,Paid,Shipped,Instagram
ORD02796,2023-09-04,CUST0413,Paid,Shipped,Instagram
ORD02797,2024-09-07,CUST0499,Paid,Delivered,Email
ORD02798,2024-08-19,CUST0425,Paid,Shipped,Email
ORD02799,2024-03-25,CUST0042,Paid,Returned,Flipkart Ads
ORD02800,2024-04-29,CUST0098,Paid,Shipped,Flipkart Ads
ORD02801,2024-10-07,CUST0449,Paid,Shipped,Google Ads
ORD02802,2024-09-11,CUST0031,Paid,Shipped,Direct
ORD02803,2023-01-18,CUST0158,Paid,Delivered,Google Ads
ORD02804,2024-08-28,CUST0112,Paid,Delivered,Google Ads
ORD02805,2024-10-23,CUST0402,Paid,Shipped,Amazon Ads
ORD02806,2023-10-16,CUST0247,Paid,Shipped,Instagram
ORD02807,2024-02-18,CUST0122,Paid,Shipped,Amazon Ads
ORD02808,2024-12-21,CUST0273,Paid,Shipped,Direct
ORD02809,2024-09-29,CUST0294,Paid,Shipped,Email
ORD02810,2023-08-23,CUST0398,Paid,Shipped,Flipkart Ads
ORD02811,2024-02-20,CUST0471,Paid,Shipped,Direct
ORD02812,2024-05-13,CUST0473,Paid,Shipped,Email
ORD02813,2024-09-25,CUST0207,Paid,Shipped,Direct
ORD02814,2024-10-11,CUST0110,Paid,Shipped,Email
ORD02815,2023-04-25,CUST0440,Paid,Delivered,Flipkart Ads
ORD02816,2024-11-04,CUST0278,Paid,Shipped,Email
ORD02817,2024-12-13,CUST0451,Paid,Shipped,Google Ads
ORD02818,2023-08-22,CUST0056,Paid,Shipped,Direct
ORD02819,2024-06-23,CUST0375,Paid,Shipped,Flipkart Ads
ORD02820,2023-01-11,CUST0403,Paid,Shipped,Email
ORD02821,2023-07-25,CUST0057,Paid,Shipped,Google Ads
ORD02822,2024-11-09,CUST0428,Paid,Shipped,Google Ads
ORD02823,2023-09-04,CUST0482,Paid,Delivered,Instagram
ORD02824,2024-07-12,CUST0291,Paid,Shipped,Google Ads
ORD02825,2023-05-07,CUST0114,Paid,Shipped,Amazon Ads
ORD02826,2023-05-27,CUST0381,Paid,Returned,Flipkart Ads
ORD02827,2023-04-28,CUST0385,Paid,Shipped,Flipkart Ads
ORD02828,2024-01-17,CUST0308,Paid,Shipped,Flipkart Ads
ORD02829,2024-02-16,CUST0341,Paid,Delivered,Email
ORD02830,2024-10-25,CUST0477,Paid,Shipped,Direct
ORD02831,2024-08-06,CUST0198,Paid,Shipped,Email
ORD02832,2023-12-29,CUST0421,Paid,Returned,Amazon Ads
ORD02833,2024-05-23,CUST0321,Paid,Shipped,Direct
ORD02834,2023-05-17,CUST0179,Pending,Delivered,Google Ads
ORD02835,2023-06-24,CUST0385,Paid,Shipped,Email
ORD02836,2023-10-16,CUST0219,Paid,Shipped,Direct
ORD02837,2024-04-25,CUST0277,Paid,Shipped,Google Ads
ORD02838,2023-01-19,CUST0437,Paid,Returned,Direct
ORD02839,2023-07-14,CUST0016,Paid,Shipped,Google Ads
ORD02840,2023-11-26,CUST0492,Paid,Shipped,Direct
ORD02841,2023-06-24,CUST0379,Pending,Shipped,Email
ORD02842,2024-03-24,CUST0061,Paid,Shipped,Email
ORD02843,2023-12-20,CUST0054,Paid,Shipped,Amazon Ads
ORD02844,2024-05-13,CUST0168,Paid,Delivered,Instagram
ORD02845,2023-05-21,CUST0026,Paid,Shipped,Flipkart Ads
ORD02846,2023-04-03,CUST0336,Paid,Shipped,Email
ORD02847,2023-08-27,CUST0476,Paid,Shipped,Email
ORD02848,2023-07-24,CUST0065,Paid,Shipped,Google Ads
ORD02849,2024-07-13,CUST0100,Paid,Shipped,Instagram
ORD02850,2024-03-08,CUST0074,Paid,Shipped,Email
ORD02851,2023-09-02,CUST0192,Paid,Shipped,Direct
ORD02852,2023-11-13,CUST0171,Paid,Shipped,Instagram
ORD02853,2023-10-22,CUST0273,Failed,Shipped,Flipkart Ads
ORD02854,2024-10-01,CUST0377,Paid,Shipped,Direct
ORD02855,2023-10-09,CUST0187,Paid,Shipped,Google Ads
ORD02856,2023-01-17,CUST0023,Paid,Delivered,Amazon Ads
ORD02857,2023-03-12,CUST0391,Paid,Shipped,Direct
ORD02858,2023-09-26,CUST0428,Pending,Shipped,Flipkart Ads
ORD02859,2023-11-21,CUST0181,Paid,Shipped,Direct
ORD02860,2023-11-01,CUST0327,Paid,Shipped,Instagram
ORD02861,2024-03-26,CUST0108,Paid,Shipped,Instagram
ORD02862,2023-01-07,CUST0335,Paid,Shipped,Flipkart Ads
ORD02863,2023-11-10,CUST0162,Paid,Shipped,Instagram
ORD02864,2023-04-13,CUST0302,Paid,Shipped,Direct
ORD02865,2023-07-12,CUST0493,Paid,Shipped,Amazon Ads
ORD02866,2024-07-27,CUST0452,Pending,Shipped,Direct
ORD02867,2024-06-12,CUST0206,Paid,Shipped,Amazon Ads
ORD02868,2023-06-20,CUST0078,Paid,Shipped,Instagram
ORD02869,2024-06-20,CUST0016,Paid,Shipped,Direct
ORD02870,2023-09-08,CUST0327,Paid,Delivered,Instagram
ORD02871,2024-01-22,CUST0096,Paid,Returned,Amazon Ads
ORD02872,2023-07-26,CUST0147,Pending,Shipped,Instagram
ORD02873,2024-06-24,CUST0002,Paid,Shipped,Email
ORD02874,2024-09-20,CUST0010,Failed,Shipped,Google Ads
ORD02875,2024-02-20,CUST0434,Paid,Shipped,Direct
ORD02876,2024-01-15,CUST0125,Paid,Shipped,Email
ORD02877,2023-05-24,CUST0081,Paid,Delivered,Instagram
ORD02878,2023-01-25,CUST0485,Paid,Shipped,Instagram
ORD02879,2024-10-29,CUST0140,Paid,Returned,Google Ads
ORD02880,2023-03-14,CUST0326,Paid,Shipped,Instagram
ORD02881,2024-09-23,CUST0150,Paid,Shipped,Google Ads
ORD02882,2023-04-03,CUST0288,Paid,Shipped,Direct
ORD02883,2024-05-19,CUST0361,Pending,Delivered,Amazon Ads
ORD02884,2024-08-20,CUST0340,Paid,Shipped,Google Ads
ORD02885,2023-12-02,CUST0129,Paid,Shipped,Google Ads
ORD02886,2024-02-29,CUST0438,Paid,Delivered,Email
ORD02887,2024-05-13,CUST0239,Paid,Shipped,Instagram
ORD02888,2023-12-30,CUST0058,Paid,Shipped,Direct
ORD02889,2024-09-21,CUST0198,Pending,Shipped,Amazon Ads
ORD02890,2023-07-18,CUST0211,Paid,Shipped,Flipkart Ads
ORD02891,2024-12-18,CUST0402,Paid,Shipped,Google Ads
